date,forecasted_value,lower_bound,upper_bound,service_name,metric
2026-07-08,34.197520384885465,27.044371611740498,40.93049698783702,Notification Service,cpu
2026-07-09,33.07769309337065,26.569112088679383,39.946770476320985,Notification Service,cpu
2026-07-10,32.19716932062035,25.68130908220866,38.985568341621715,Notification Service,cpu
2026-07-11,34.75987489324363,28.095385495936725,41.607917538776036,Notification Service,cpu
2026-07-12,34.02499281481322,27.108344431778182,41.16572585048371,Notification Service,cpu
2026-07-13,33.71802577913968,27.14867293815435,40.75380615051693,Notification Service,cpu
2026-07-14,33.56901280760066,26.985045028490063,40.90932847392213,Notification Service,cpu
2026-07-15,35.525541766846004,28.350434442852023,41.953882845459574,Notification Service,cpu
2026-07-16,34.51422950434955,27.880729810897492,41.53469733942412,Notification Service,cpu
2026-07-17,33.72687720145461,26.6485357845917,40.639853900426644,Notification Service,cpu
2026-07-18,36.363776621420286,29.504434231515965,42.89440196502623,Notification Service,cpu
2026-07-19,35.680816764542946,28.575539046975383,42.09100490610063,Notification Service,cpu
2026-07-20,35.40066773656893,28.00250556551363,42.04852601830653,Notification Service,cpu
2026-07-21,35.25110803357391,28.40941718745689,42.311069309861885,Notification Service,cpu
2026-07-22,37.17813321452159,30.069922188049958,44.086718628434056,Notification Service,cpu
2026-07-23,36.107514301086226,28.82667171455225,43.3294912359184,Notification Service,cpu
2026-07-24,35.231010605932816,28.151192013029423,42.175873705369895,Notification Service,cpu
2026-07-25,37.749710364199956,30.468621421288166,43.88082404606715,Notification Service,cpu
2026-07-26,36.921147053320496,29.8892248736198,43.456473051256815,Notification Service,cpu
2026-07-27,36.4704673154924,30.002584280883692,43.588749973161164,Notification Service,cpu
2026-07-28,36.128716567746395,29.376179060439856,43.25154740909868,Notification Service,cpu
2026-07-29,37.84588093991404,31.027725064818696,44.71723643851059,Notification Service,cpu
2026-07-30,36.55235532822536,29.667138411631846,43.41701843236622,Notification Service,cpu
2026-07-31,35.44504445890681,28.49836018177572,42.28233292428383,Notification Service,cpu
2026-08-01,37.73057321941138,30.64394783465162,44.9367931896676,Notification Service,cpu
2026-08-02,36.672257636920996,30.01232671936263,43.48772849230265,Notification Service,cpu
2026-08-03,36.00111642745908,29.272359396152055,42.860628908253155,Notification Service,cpu
2026-08-04,35.45399361080732,28.979543809580893,42.081751147935215,Notification Service,cpu
2026-08-05,36.98643551559811,30.307611458850793,44.01045663401178,Notification Service,cpu
2026-08-06,35.53399678369283,28.715138715130045,41.864095928432484,Notification Service,cpu
2026-08-07,34.29818708456866,27.663092832077844,41.222020331760945,Notification Service,cpu
2026-08-08,36.489539464706425,29.82315274797857,43.488509229118634,Notification Service,cpu
2026-08-09,35.37445608955278,27.95819412653604,41.82027536450546,Notification Service,cpu
2026-08-10,34.686115255430195,28.20481493363176,41.47441871738866,Notification Service,cpu
2026-08-11,34.162513574631845,27.356352411253233,41.08283636137108,Notification Service,cpu
2026-08-12,35.759289412296624,29.440139178643175,42.249455997720375,Notification Service,cpu
2026-08-13,34.41100419467898,27.545771245040363,41.53834699773571,Notification Service,cpu
2026-08-14,33.31709449849676,26.344021541259234,40.606600201134164,Notification Service,cpu
2026-08-15,35.68497618807909,28.946793137589307,42.67693506307744,Notification Service,cpu
2026-08-16,34.776955822432285,27.814090466527762,41.42406959055651,Notification Service,cpu
2026-08-17,34.32123180190545,27.630357183037482,41.14782065749236,Notification Service,cpu
2026-08-18,34.050056909102565,27.26659445421456,40.99678506222366,Notification Service,cpu
2026-08-19,35.912705288572134,28.628765681869567,42.45822245015364,Notification Service,cpu
2026-08-20,34.83691674554692,27.51183775565573,41.98609895543568,Notification Service,cpu
2026-08-21,34.015026928784614,26.948573873215135,40.67520979901956,Notification Service,cpu
2026-08-22,36.64725983506546,29.999576953720194,44.04627909148304,Notification Service,cpu
2026-08-23,35.98883267648833,28.727220601169016,42.615333339724344,Notification Service,cpu
2026-08-24,35.76115019631457,29.012563186544902,42.63536397881739,Notification Service,cpu
2026-08-25,35.69015465169309,29.060700035929482,42.32931208907526,Notification Service,cpu
2026-08-26,37.71946917730932,31.14275158304175,44.83208333577245,Notification Service,cpu
2026-08-27,36.772002338868866,29.953619354097476,43.91650137096254,Notification Service,cpu
2026-08-28,36.03621777782961,29.14176948110502,42.76449956597589,Notification Service,cpu
2026-08-29,38.70954126618082,32.34256716640747,45.67345425635942,Notification Service,cpu
2026-08-30,38.04555176191284,30.692236005472655,44.940697959000424,Notification Service,cpu
2026-08-31,37.76523087233153,31.003579538598576,44.62527604713184,Notification Service,cpu
2026-09-01,37.595335120465776,30.867156425785392,44.34138929127869,Notification Service,cpu
2026-09-02,39.48152781949669,32.925926380486565,46.396274759486566,Notification Service,cpu
2026-09-03,38.349938401895415,31.609182927064307,45.15580631450565,Notification Service,cpu
2026-09-04,37.39335409544867,30.61113123414524,44.03841063176535,Notification Service,cpu
2026-09-05,39.814518186749424,33.25193887800691,46.67280834502033,Notification Service,cpu
2026-09-06,38.87318426788687,31.979488823418443,45.7535006809218,Notification Service,cpu
2026-09-07,38.29720448689478,31.675714644626563,45.07116650303058,Notification Service,cpu
2026-09-08,37.82072052221848,31.099643930757875,45.056256199668205,Notification Service,cpu
2026-09-09,39.39709900307973,32.34767619838251,46.24104645245949,Notification Service,cpu
2026-09-10,37.96028459585397,31.028957889491156,45.105862989241956,Notification Service,cpu
2026-09-11,36.71078132779448,29.93316661631988,43.51537581199839,Notification Service,cpu
2026-09-12,38.85874221422823,31.79764236514052,45.61605022666817,Notification Service,cpu
2026-06-15,62.021209400002945,55.112507862939715,69.02352111783051,Authentication Service,cpu
2026-06-16,62.81261025969683,55.679898732700906,69.9698613374069,Authentication Service,cpu
2026-06-17,64.41640631934018,56.96270007141093,71.74997816740877,Authentication Service,cpu
2026-06-18,64.52666946843117,57.54377758611808,71.50992731654671,Authentication Service,cpu
2026-06-19,64.92817894950367,58.03708453241409,72.35546377468044,Authentication Service,cpu
2026-06-20,63.6285937892139,56.86659478326524,70.94249194309864,Authentication Service,cpu
2026-06-21,65.29178598924534,57.858826162577614,72.11689266854614,Authentication Service,cpu
2026-06-22,64.55455294869202,57.23705128620673,71.12626594189001,Authentication Service,cpu
2026-06-23,65.26336225820647,58.26519542372117,72.1721335730183,Authentication Service,cpu
2026-06-24,66.76725970332373,59.85054123125238,73.90208839550212,Authentication Service,cpu
2026-06-25,66.7625775998529,59.19548963808146,73.96196701577371,Authentication Service,cpu
2026-06-26,67.03667748547278,60.01715682453323,74.03331588521704,Authentication Service,cpu
2026-06-27,65.60004789273147,58.51981950197397,72.91030662686084,Authentication Service,cpu
2026-06-28,67.11955522987657,60.39988770522751,74.31679906613972,Authentication Service,cpu
2026-06-29,66.2350687648335,58.88707009857043,73.49415590062242,Authentication Service,cpu
2026-06-30,66.7961155583847,59.62056710015426,74.52524902502121,Authentication Service,cpu
2026-07-01,68.15469898727929,61.03861447810395,75.52208311076066,Authentication Service,cpu
2026-07-02,68.00992079296907,60.74928128819147,75.18748664916735,Authentication Service,cpu
2026-07-03,68.15164341326094,61.49295622498549,75.03316958582091,Authentication Service,cpu
2026-07-04,66.59251588830465,59.52421422694578,73.06054389131829,Authentication Service,cpu
2026-07-05,68.00116368391562,60.77813109279469,75.23485589991714,Authentication Service,cpu
2026-07-06,67.01876541900202,59.458133971830904,73.9913250830344,Authentication Service,cpu
2026-07-07,67.49567394343838,60.347612642049576,74.36794494580053,Authentication Service,cpu
2026-07-08,68.78421656247785,61.463823931176506,75.85661066984201,Authentication Service,cpu
2026-07-09,68.58331501286636,61.633984969216215,75.86480027589452,Authentication Service,cpu
2026-07-10,68.68216210652743,61.43015484209523,75.7662081791518,Authentication Service,cpu
2026-07-11,67.09227797088056,59.62165041015873,74.47965591681469,Authentication Service,cpu
2026-07-12,68.48074535219534,60.857482889183764,75.71560300310121,Authentication Service,cpu
2026-07-13,67.4868456011781,60.502886982945206,75.19008708722052,Authentication Service,cpu
2026-07-14,67.95875096670095,60.28055593489029,75.01655394477707,Authentication Service,cpu
2026-07-15,69.24640577401343,62.26599879379087,76.86081772506681,Authentication Service,cpu
2026-07-16,69.0462345396914,62.01681983388879,76.06755311057033,Authentication Service,cpu
2026-07-17,69.14491113040754,62.374048857374476,76.3711474472156,Authentication Service,cpu
2026-07-18,67.5515089161952,60.18291316604214,75.56510345731711,Authentication Service,cpu
2026-07-19,68.93082832908289,61.56759216156188,76.55073796870718,Authentication Service,cpu
2026-07-20,67.92012040887565,60.890981401466505,74.92799498685838,Authentication Service,cpu
2026-07-21,68.36585903966785,61.73703394992163,76.13290163569671,Authentication Service,cpu
2026-07-22,69.61669173886835,62.20854141620756,76.67412277561588,Authentication Service,cpu
2026-07-23,69.36820463296228,62.00594433357961,76.02651065488415,Authentication Service,cpu
2026-07-24,69.40673368495459,62.68257122230033,76.58062832665917,Authentication Service,cpu
2026-07-25,67.74154052709497,60.723103194357044,75.09744782730127,Authentication Service,cpu
2026-07-26,69.03814821342434,61.367920043501556,75.8900803541167,Authentication Service,cpu
2026-07-27,67.93505491922768,61.32029894204131,74.93287991905488,Authentication Service,cpu
2026-07-28,68.28047830239392,61.20570853437919,75.18486354433696,Authentication Service,cpu
2026-07-29,69.42526097310024,62.14658638181155,76.8280314683768,Authentication Service,cpu
2026-07-30,69.06757385328345,61.905356335987,76.01626597922385,Authentication Service,cpu
2026-07-31,68.99665117279896,61.73737047824759,76.7313009252346,Authentication Service,cpu
2026-08-01,67.22487762685992,60.52058264770589,74.65644243762114,Authentication Service,cpu
2026-08-02,68.42102560921288,61.17438581533231,75.74649888161059,Authentication Service,cpu
2026-08-03,67.22686350173943,59.73069494294799,74.15580744358307,Authentication Service,cpu
2026-08-04,67.49379095622763,60.66703298527715,74.28237274632104,Authentication Service,cpu
2026-08-05,68.57563500660049,61.78249395469618,76.18741264843158,Authentication Service,cpu
2026-08-06,68.17324725360237,60.47670682076935,75.40536653741225,Authentication Service,cpu
2026-08-07,68.07813929176561,60.77833825426124,75.06766371252105,Authentication Service,cpu
2026-08-08,66.30448018300132,58.64586069748637,73.39006896828127,Authentication Service,cpu
2026-08-09,67.5222569236756,59.75610021808535,74.408999547475,Authentication Service,cpu
2026-08-10,66.37382157493583,58.820630698356645,73.30304707071576,Authentication Service,cpu
2026-08-11,66.71048324898793,59.19913117152505,73.5842144603763,Authentication Service,cpu
2026-08-12,67.88528053940618,60.750004118288466,74.85445517432055,Authentication Service,cpu
2026-08-13,67.59757581805779,60.09153535078639,74.61503652993562,Authentication Service,cpu
2026-08-14,67.63670913536588,60.72751584639086,74.81961733140707,Authentication Service,cpu
2026-08-15,66.01403545433581,58.88179888595815,73.19846759591715,Authentication Service,cpu
2026-08-16,67.39614544258703,59.877353238111375,75.08016883570411,Authentication Service,cpu
2026-08-17,66.42149213263458,58.970544469315584,73.79859254658918,Authentication Service,cpu
2026-08-18,66.93707967764327,59.53234502274672,73.40861920429793,Authentication Service,cpu
2026-08-19,68.29134726911077,60.99362671516329,75.64408713848914,Authentication Service,cpu
2026-08-20,68.17888662842876,60.372098249192256,75.24846567666214,Authentication Service,cpu
2026-08-21,68.38422739229608,60.989119693294114,75.04880541991739,Authentication Service,cpu
2026-08-22,66.91401039522293,59.729746531210374,74.58293240983208,Authentication Service,cpu
2026-08-23,68.4303451433823,60.5972348855497,75.65028587239257,Authentication Service,cpu
2026-08-24,67.56756977003344,60.72926763163019,75.2075281204754,Authentication Service,cpu
2026-08-25,68.16906570959995,61.36433676253312,75.21490848750811,Authentication Service,cpu
2026-08-26,69.58025631440903,62.023852759992636,76.43638790070743,Authentication Service,cpu
2026-08-27,69.49342424859825,61.955431141500256,76.59626329021951,Authentication Service,cpu
2026-08-28,69.69157877572945,62.57467144285301,77.00795956152972,Authentication Service,cpu
2026-08-29,68.18069021505755,61.484668800110384,75.6780787880184,Authentication Service,cpu
2026-08-30,69.62308569425136,62.0875559096925,77.10281331047605,Authentication Service,cpu
2026-08-31,68.65422295687308,61.44863395528278,75.59149931386543,Authentication Service,cpu
2026-09-01,69.11949361783026,61.74633783686376,76.38377036510893,Authentication Service,cpu
2026-09-02,70.36718497028642,62.53908182810747,76.90754967346389,Authentication Service,cpu
2026-09-03,70.09323579399914,63.36052149902926,77.30507416512862,Authentication Service,cpu
2026-09-04,70.0850186265546,63.00346942251466,77.22642729827014,Authentication Service,cpu
2026-09-05,68.35346781625245,60.87974964923536,75.42167672139773,Authentication Service,cpu
2026-09-06,69.56635017767016,62.89494106537417,76.93605031335095,Authentication Service,cpu
2026-09-07,68.36489828082343,60.996689996540006,75.92147013860136,Authentication Service,cpu
2026-09-08,68.60046153130796,60.96598365278057,75.8898223284067,Authentication Service,cpu
2026-09-09,69.62730829762367,62.5299868492364,76.95340017628706,Authentication Service,cpu
2026-09-10,69.14721896155544,61.73893094702627,75.98408528329212,Authentication Service,cpu
2026-09-11,68.95310692671781,61.638123175775846,76.36634257069419,Authentication Service,cpu
2026-09-12,67.0609914952466,59.942775079276885,74.35358966887063,Authentication Service,cpu
2026-06-15,38.46298036775301,32.846859441802366,44.08191333431638,Patient Portal,memory
2026-06-16,38.308596730020234,32.52268913023387,43.312688851336006,Patient Portal,memory
2026-06-17,37.670672305242846,32.36067602039923,42.92704183875541,Patient Portal,memory
2026-06-18,36.364340025004516,31.120974417239108,41.60685608685322,Patient Portal,memory
2026-06-19,38.77814117352803,33.1600074940933,44.555638648557284,Patient Portal,memory
2026-06-20,38.7603912695601,33.27139506472137,43.980208852006655,Patient Portal,memory
2026-06-21,38.46978660261232,32.711149413661836,43.88624558725471,Patient Portal,memory
2026-06-22,39.15661073830582,33.3026978769259,44.70756384593831,Patient Portal,memory
2026-06-23,38.99416862654065,33.96910859370621,44.66403452738898,Patient Portal,memory
2026-06-24,38.352174284509154,32.399909056008056,43.53453885604372,Patient Portal,memory
2026-06-25,37.045674951113384,31.855541511978107,42.44587472352769,Patient Portal,memory
2026-06-26,39.46297960430002,34.02532398123068,44.71568774674493,Patient Portal,memory
2026-06-27,39.452038407662556,34.24843451742737,45.338858090728905,Patient Portal,memory
2026-06-28,39.171066104348775,33.90723650641503,45.019436957580105,Patient Portal,memory
2026-06-29,39.869768081585896,34.6313982213213,45.33308847807132,Patient Portal,memory
2026-06-30,39.72079609106436,34.524017941681436,45.00729930116948,Patient Portal,memory
2026-07-01,39.093158910673296,33.29027758739829,44.2747693350318,Patient Portal,memory
2026-07-02,37.80117014038274,32.4362823270783,43.05772760148123,Patient Portal,memory
2026-07-03,40.23240032245764,34.747294947019874,45.783304972890534,Patient Portal,memory
2026-07-04,40.23407927336747,35.05677852001027,45.79125364450019,Patient Portal,memory
2026-07-05,39.96374100712113,34.56557468175403,45.62343846148978,Patient Portal,memory
2026-07-06,40.670469392698045,34.92118410551174,46.42296760354437,Patient Portal,memory
2026-07-07,40.52637102280351,35.05365508758973,45.819707174967654,Patient Portal,memory
2026-07-08,39.900000156544266,34.59135892217188,44.986037383294686,Patient Portal,memory
2026-07-09,38.60531760066042,33.05992479588957,44.32694207414031,Patient Portal,memory
2026-07-10,41.029650493559885,35.86061681511306,46.287728059621976,Patient Portal,memory
2026-07-11,41.02009875900719,35.408493351818656,46.33390856391934,Patient Portal,memory
2026-07-12,40.73418059559928,35.227941287022986,46.42501389959222,Patient Portal,memory
2026-07-13,41.421075235202636,36.33111014343583,46.55144460794112,Patient Portal,memory
2026-07-14,41.253089637651726,36.35659616636397,46.70997949587934,Patient Portal,memory
2026-07-15,40.599074265640816,35.3736942431983,46.09879811855835,Patient Portal,memory
2026-07-16,39.273370167213564,33.97247681994487,44.60545082243839,Patient Portal,memory
2026-07-17,41.6637547614861,36.69333339172119,47.22030484813365,Patient Portal,memory
2026-07-18,41.61783258115958,36.31419799533083,47.43245468106449,Patient Portal,memory
2026-07-19,41.29366386364622,35.804708746363296,46.72079204985525,Patient Portal,memory
2026-07-20,41.94098977388173,36.567814211407246,47.443418493831345,Patient Portal,memory
2026-07-21,41.732681482355154,36.55001229663337,47.06466602610271,Patient Portal,memory
2026-07-22,41.038138789583016,35.69347139959416,46.332909987779615,Patient Portal,memory
2026-07-23,39.6722210467211,33.91609607774105,45.02916312383251,Patient Portal,memory
2026-07-24,42.02317825014476,36.73776067543231,47.75410578379683,Patient Portal,memory
2026-07-25,41.939028992969945,36.85074806288842,47.96660403648796,Patient Portal,memory
2026-07-26,41.57817852986148,36.58099148271835,46.929310812775356,Patient Portal,memory
2026-07-27,42.19063602859479,36.54889918053634,47.228343694389935,Patient Portal,memory
2026-07-28,41.94945844087991,36.65693176992031,47.52420905407426,Patient Portal,memory
2026-07-29,41.22414680636526,35.545435120646125,46.358982779451026,Patient Portal,memory
2026-07-30,39.82957777363123,34.4950723118343,45.155737768633784,Patient Portal,memory
2026-07-31,42.1539381620197,36.563660106627516,47.8642794555468,Patient Portal,memory
2026-08-01,42.045109107565,36.37203053476278,47.96356369373505,Patient Portal,memory
2026-08-02,41.66129282948059,36.28403761193275,47.2244839481428,Patient Portal,memory
2026-08-03,42.252240797560134,36.782638440964405,47.7707671424001,Patient Portal,memory
2026-08-04,41.9907103762632,36.967772057082584,47.296837069851605,Patient Portal,memory
2026-08-05,41.24587534966275,35.783780197043704,46.5644371332312,Patient Portal,memory
2026-08-06,39.83227266068995,34.464351720503615,45.36525764266304,Patient Portal,memory
2026-08-07,42.137752710901374,36.64918934623457,47.6792173510956,Patient Portal,memory
2026-08-08,42.00987927245092,36.30382779872837,47.4819368981857,Patient Portal,memory
2026-08-09,41.6065715579018,35.98020238781856,46.97303501143086,Patient Portal,memory
2026-08-10,42.17734675126881,36.982181786516676,47.81246655616975,Patient Portal,memory
2026-08-11,41.8947896266065,36.78258263977452,47.54367331463113,Patient Portal,memory
2026-08-12,41.127974248667456,35.66059822006347,46.62723232098455,Patient Portal,memory
2026-08-13,39.691419730172996,34.11237942064034,45.36448450146716,Patient Portal,memory
2026-08-14,41.97304709342648,36.21956276343715,47.025839006294895,Patient Portal,memory
2026-08-15,41.82058305786403,36.36688361413957,47.037288008359845,Patient Portal,memory
2026-08-16,41.39220314315337,35.80712167713125,46.57032254906526,Patient Portal,memory
2026-08-17,41.93777231333647,36.65014666622831,47.09041526931591,Patient Portal,memory
2026-08-18,41.63030979038396,36.01363242511613,47.170857001882005,Patient Portal,memory
2026-08-19,40.83940311306117,35.606596640448075,46.35381619715838,Patient Portal,memory
2026-08-20,39.380153574195454,33.967427418935365,45.29714422571541,Patient Portal,memory
2026-08-21,41.6411203152055,35.982983037333625,46.552769569849445,Patient Portal,memory
2026-08-22,41.47070919702415,36.07452560656739,46.76013620805236,Patient Portal,memory
2026-08-23,41.02779919295855,35.38840208449465,46.518981105982235,Patient Portal,memory
2026-08-24,41.562964934332435,35.99507689922648,46.69824384124826,Patient Portal,memory
2026-08-25,41.24992248115826,35.99132390801528,46.589662661176526,Patient Portal,memory
2026-08-26,40.45892386521452,35.21428259948783,45.80547215186485,Patient Portal,memory
2026-08-27,39.00568302584236,33.53281957418182,44.58272529990839,Patient Portal,memory
2026-08-28,41.27930090791495,35.8897196551364,46.661053550468345,Patient Portal,memory
2026-08-29,41.12863632342774,35.667636199947765,46.310817752026466,Patient Portal,memory
2026-08-30,40.71291578433156,35.37101409773968,46.19941793056623,Patient Portal,memory
2026-08-31,41.28294136839372,35.70671990269735,46.50945010269368,Patient Portal,memory
2026-09-01,41.01252407994905,35.47154662147968,46.27137814226009,Patient Portal,memory
2026-09-02,40.27186859232719,35.48506353453874,45.86896085470778,Patient Portal,memory
2026-09-03,38.87649227328859,33.61210879352642,44.474745735938036,Patient Portal,memory
2026-09-04,41.215146479915276,35.9806055020055,46.261042104395635,Patient Portal,memory
2026-09-05,41.13618687221705,35.08206399752558,46.58925259405553,Patient Portal,memory
2026-09-06,40.798186028804864,35.513532674411685,46.02405621280986,Patient Portal,memory
2026-09-07,41.45114742862531,35.89557040011203,46.7546835654202,Patient Portal,memory
2026-09-08,41.26794818985176,35.442170585197495,46.700997980343374,Patient Portal,memory
2026-09-09,40.61773631035131,35.30102022180559,46.213790616039425,Patient Portal,memory
2026-09-10,39.314865101204646,33.66248871380664,44.78210642580438,Patient Portal,memory
2026-09-11,41.746832526566656,36.168424416639745,47.034466845204115,Patient Portal,memory
2026-09-12,41.76067186931081,36.40218131169508,47.26171372393977,Patient Portal,memory
2026-06-15,59.406086738774256,53.52053748304623,65.11633910954309,Claims Processing,memory
2026-06-16,58.24671550455795,52.64518740199174,64.153404539043,Claims Processing,memory
2026-06-17,59.31773106856834,53.400771003459475,65.59291034872764,Claims Processing,memory
2026-06-18,58.99046174781704,53.358412898924264,64.89697833915675,Claims Processing,memory
2026-06-19,58.79360728582386,53.35163978118584,64.79646449481329,Claims Processing,memory
2026-06-20,59.02342982060103,53.12702056826074,64.93446517953501,Claims Processing,memory
2026-06-21,58.62229422652435,52.71248108337996,64.38020857428032,Claims Processing,memory
2026-06-22,58.36923418711774,52.3639435807834,64.13880625179466,Claims Processing,memory
2026-06-23,57.28105004183248,51.23110851781534,62.92640729142597,Claims Processing,memory
2026-06-24,58.426165391121906,52.610390181548304,64.10784560624809,Claims Processing,memory
2026-06-25,58.17485553657352,52.67425006654101,64.19801915184465,Claims Processing,memory
2026-06-26,58.054884653738,52.555930020753046,63.7049797913771,Claims Processing,memory
2026-06-27,58.36171145153419,52.76871008791518,64.27925419672475,Claims Processing,memory
2026-06-28,58.03703800040781,52.1624896830952,64.04482287655301,Claims Processing,memory
2026-06-29,57.85937810900433,52.18075216289173,63.15259865906955,Claims Processing,memory
2026-06-30,56.845151532103685,51.33975035523674,62.49531219746682,Claims Processing,memory
2026-07-01,58.06253143641765,52.563009032588944,63.92679525205906,Claims Processing,memory
2026-07-02,57.88165882601443,51.98772146188783,63.94412008613424,Claims Processing,memory
2026-07-03,57.830261606244235,51.99992935623622,63.90117563367702,Claims Processing,memory
2026-07-04,58.20383894708286,52.84171074630741,64.36504570425438,Claims Processing,memory
2026-07-05,57.944186626439404,52.32968759996949,63.8196110711331,Claims Processing,memory
2026-07-06,57.82994078604603,52.4411568435454,63.5532028692218,Claims Processing,memory
2026-07-07,56.877647452212244,51.48760617643245,61.97180166556493,Claims Processing,memory
2026-07-08,58.1555862961511,52.555664435009035,64.05323566936279,Claims Processing,memory
2026-07-09,58.03396332585309,52.27580325285007,64.12899154726813,Claims Processing,memory
2026-07-10,58.0405110865938,52.27703024317839,63.28983374867365,Claims Processing,memory
2026-07-11,58.47065780660601,52.89924701273432,64.593672012335,Claims Processing,memory
2026-07-12,58.26604179574791,52.60944722012748,63.67089876445117,Claims Processing,memory
2026-07-13,58.20504898793552,52.498694462774765,64.25435109691277,Claims Processing,memory
2026-07-14,57.303881254266386,51.44801823634317,62.79155742867497,Claims Processing,memory
2026-07-15,58.63038404440027,52.89711038095791,64.50030962953724,Claims Processing,memory
2026-07-16,58.5542479376998,52.85451100145882,64.11463038407065,Claims Processing,memory
2026-07-17,58.60262238255326,52.934927686469436,64.84753459709388,Claims Processing,memory
2026-07-18,59.0703025848827,52.89769570502251,64.82474812077788,Claims Processing,memory
2026-07-19,58.898265218691996,53.6578804087136,65.07405297925459,Claims Processing,memory
2026-07-20,58.86423007800849,52.70388083870539,64.66787654310971,Claims Processing,memory
2026-07-21,57.98375441596628,52.208972360626426,63.7172464892143,Claims Processing,memory
2026-07-22,59.3240875692627,53.841988873667034,64.89183782365518,Claims Processing,memory
2026-07-23,59.25439944484032,53.122461007044585,65.46662326175951,Claims Processing,memory
2026-07-24,59.30142013260177,53.72905685588335,65.04921899464578,Claims Processing,memory
2026-07-25,59.75965061543013,53.91702274281036,65.11646211541112,Claims Processing,memory
2026-07-26,59.56991931904646,53.895749679719394,65.39408733476341,Claims Processing,memory
2026-07-27,59.50996078220513,53.34696003343506,65.52610273190335,Claims Processing,memory
2026-07-28,58.59552247507137,52.919563900803524,64.68278526137708,Claims Processing,memory
2026-07-29,59.89422679182958,54.07117526679481,65.89422221492202,Claims Processing,memory
2026-07-30,59.77580138862996,53.84214460215062,65.51456363342454,Claims Processing,memory
2026-07-31,59.767714905806926,53.560629316097724,65.39410533451583,Claims Processing,memory
2026-08-01,60.16537801061001,54.40061028555173,65.73646961012449,Claims Processing,memory
2026-08-02,59.9106846603227,54.35993506966954,66.04352822328383,Claims Processing,memory
2026-08-03,59.782570211923094,54.012526550914046,65.2797053266959,Claims Processing,memory
2026-08-04,58.79809293029045,52.86060498972793,64.56021722898926,Claims Processing,memory
2026-08-05,60.02626660745137,54.240976915745236,65.72747579903674,Claims Processing,memory
2026-08-06,59.83825829150656,53.90359004482997,65.34372171033635,Claims Processing,memory
2026-08-07,59.76298910662068,54.15501508939429,65.53009861636768,Claims Processing,memory
2026-08-08,60.097299127945035,54.697247774296656,65.9134416956421,Claims Processing,memory
2026-08-09,59.784452291297306,53.773735164667755,65.53088355129543,Claims Processing,memory
2026-08-10,59.604659061512685,54.31729910486983,65.39914854696757,Claims Processing,memory
2026-08-11,58.576124491763686,52.82641999309251,64.10671275356451,Claims Processing,memory
2026-08-12,59.7688504146373,54.186420421529306,65.48988985065425,Claims Processing,memory
2026-08-13,59.554806706200914,53.89953930765882,65.4897940494099,Claims Processing,memory
2026-08-14,59.46351043144831,53.73839887480188,65.38822169687695,Claims Processing,memory
2026-08-15,59.79217451895638,53.898112608834026,65.84789359661158,Claims Processing,memory
2026-08-16,59.48420246353095,53.858347089630946,64.77018521841384,Claims Processing,memory
2026-08-17,59.31970711736598,53.35390187037631,65.0938956299639,Claims Processing,memory
2026-08-18,58.31656134515121,52.31258545752985,63.86858744910861,Claims Processing,memory
2026-08-19,59.544209228256115,53.66631044237538,64.66112328755419,Claims Processing,memory
2026-08-20,59.3738525062767,53.58805793259075,65.38116016423179,Claims Processing,memory
2026-08-21,59.33405062134172,53.253855676801145,64.67654011405992,Claims Processing,memory
2026-08-22,59.720895394072016,54.0772449465739,65.24245127481021,Claims Processing,memory
2026-08-23,59.476536053721794,53.78715196980608,65.6067662373929,Claims Processing,memory
2026-08-24,59.37973177472401,53.78372606764268,65.23295625906978,Claims Processing,memory
2026-08-25,58.446938482500066,52.47941772730696,64.26515739210127,Claims Processing,memory
2026-08-26,59.74615752933172,53.640512003255004,65.90104579366422,Claims Processing,memory
2026-08-27,59.64715980670563,54.16259611404902,66.02268654858317,Claims Processing,memory
2026-08-28,59.6771225355603,53.58998570644,65.31238421020007,Claims Processing,memory
2026-08-29,60.130838672959555,54.28096180810721,66.0211733807935,Claims Processing,memory
2026-08-30,59.94927363572924,54.92960441852848,65.6102517694109,Claims Processing,memory
2026-08-31,59.91014557172571,54.02735733233418,65.77196100790287,Claims Processing,memory
2026-09-01,59.02903515000136,52.69460460670918,65.08693616711889,Claims Processing,memory
2026-09-02,60.37325183394319,54.94598728566064,65.87955775142255,Claims Processing,memory
2026-09-03,60.31206974185097,54.924747085600366,65.98671729980875,Claims Processing,memory
2026-09-04,60.37237006392611,54.653394043390534,66.14276043928979,Claims Processing,memory
2026-09-05,60.848849899145975,54.565485244620035,66.96698462249482,Claims Processing,memory
2026-09-06,60.68257233718447,54.71917701162246,66.2771301204859,Claims Processing,memory
2026-09-07,60.65153433533255,55.16682976846406,66.38187717155728,Claims Processing,memory
2026-09-08,59.77175886516742,54.51330495526431,65.78146030377387,Claims Processing,memory
2026-09-09,61.111138963290564,55.38510022717001,67.24646219320283,Claims Processing,memory
2026-09-10,61.039647605697986,55.375977396591345,67.1439042722972,Claims Processing,memory
2026-09-11,61.084951307110785,55.44696501147454,66.9209084891238,Claims Processing,memory
2026-09-12,61.54258832754596,55.31327931535241,67.34014680596027,Claims Processing,memory
2026-06-15,60.06130650459724,54.33528346297148,65.38439363847985,EHR,memory
