availability_id,service_id,date,uptime_pct,total_minutes,downtime_minutes,sla_breached,service_name,service_tier,sla_uptime_target_pct,month_year
596,SRV-004,2025-08-28,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-08
597,SRV-005,2025-08-28,96.181,1440,55,True,Billing Engine,critical,99.9,2025-08
598,SRV-006,2025-08-28,100.0,1440,0,False,Lab Results API,standard,99.5,2025-08
599,SRV-007,2025-08-28,100.0,1440,0,False,Notification Service,low,99.0,2025-08
600,SRV-008,2025-08-28,100.0,1440,0,False,Authentication Service,critical,99.9,2025-08
601,SRV-001,2025-08-29,100.0,1440,0,False,Patient Portal,standard,99.5,2025-08
602,SRV-002,2025-08-29,100.0,1440,0,False,Claims Processing,critical,99.9,2025-08
603,SRV-003,2025-08-29,96.319,1440,53,True,EHR,critical,99.9,2025-08
604,SRV-004,2025-08-29,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-08
605,SRV-005,2025-08-29,100.0,1440,0,False,Billing Engine,critical,99.9,2025-08
606,SRV-006,2025-08-29,100.0,1440,0,False,Lab Results API,standard,99.5,2025-08
607,SRV-007,2025-08-29,100.0,1440,0,False,Notification Service,low,99.0,2025-08
608,SRV-008,2025-08-29,100.0,1440,0,False,Authentication Service,critical,99.9,2025-08
609,SRV-001,2025-08-30,100.0,1440,0,False,Patient Portal,standard,99.5,2025-08
610,SRV-002,2025-08-30,100.0,1440,0,False,Claims Processing,critical,99.9,2025-08
611,SRV-003,2025-08-30,100.0,1440,0,False,EHR,critical,99.9,2025-08
612,SRV-004,2025-08-30,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-08
613,SRV-005,2025-08-30,100.0,1440,0,False,Billing Engine,critical,99.9,2025-08
614,SRV-006,2025-08-30,100.0,1440,0,False,Lab Results API,standard,99.5,2025-08
615,SRV-007,2025-08-30,100.0,1440,0,False,Notification Service,low,99.0,2025-08
616,SRV-008,2025-08-30,100.0,1440,0,False,Authentication Service,critical,99.9,2025-08
617,SRV-001,2025-08-31,100.0,1440,0,False,Patient Portal,standard,99.5,2025-08
618,SRV-002,2025-08-31,100.0,1440,0,False,Claims Processing,critical,99.9,2025-08
619,SRV-003,2025-08-31,100.0,1440,0,False,EHR,critical,99.9,2025-08
620,SRV-004,2025-08-31,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-08
621,SRV-005,2025-08-31,100.0,1440,0,False,Billing Engine,critical,99.9,2025-08
622,SRV-006,2025-08-31,100.0,1440,0,False,Lab Results API,standard,99.5,2025-08
623,SRV-007,2025-08-31,100.0,1440,0,False,Notification Service,low,99.0,2025-08
624,SRV-008,2025-08-31,100.0,1440,0,False,Authentication Service,critical,99.9,2025-08
625,SRV-001,2025-09-01,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
626,SRV-002,2025-09-01,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
627,SRV-003,2025-09-01,100.0,1440,0,False,EHR,critical,99.9,2025-09
628,SRV-004,2025-09-01,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
629,SRV-005,2025-09-01,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
630,SRV-006,2025-09-01,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
631,SRV-007,2025-09-01,100.0,1440,0,False,Notification Service,low,99.0,2025-09
632,SRV-008,2025-09-01,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
633,SRV-001,2025-09-02,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
634,SRV-002,2025-09-02,96.25,1440,54,True,Claims Processing,critical,99.9,2025-09
635,SRV-003,2025-09-02,100.0,1440,0,False,EHR,critical,99.9,2025-09
636,SRV-004,2025-09-02,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
637,SRV-005,2025-09-02,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
638,SRV-006,2025-09-02,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
639,SRV-007,2025-09-02,100.0,1440,0,False,Notification Service,low,99.0,2025-09
640,SRV-008,2025-09-02,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
641,SRV-001,2025-09-03,91.944,1440,116,True,Patient Portal,standard,99.5,2025-09
642,SRV-002,2025-09-03,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
643,SRV-003,2025-09-03,100.0,1440,0,False,EHR,critical,99.9,2025-09
644,SRV-004,2025-09-03,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
645,SRV-005,2025-09-03,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
646,SRV-006,2025-09-03,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
647,SRV-007,2025-09-03,100.0,1440,0,False,Notification Service,low,99.0,2025-09
648,SRV-008,2025-09-03,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
649,SRV-001,2025-09-04,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
650,SRV-002,2025-09-04,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
651,SRV-003,2025-09-04,100.0,1440,0,False,EHR,critical,99.9,2025-09
652,SRV-004,2025-09-04,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
653,SRV-005,2025-09-04,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
654,SRV-006,2025-09-04,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
655,SRV-007,2025-09-04,100.0,1440,0,False,Notification Service,low,99.0,2025-09
656,SRV-008,2025-09-04,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
657,SRV-001,2025-09-05,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
658,SRV-002,2025-09-05,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
659,SRV-003,2025-09-05,100.0,1440,0,False,EHR,critical,99.9,2025-09
660,SRV-004,2025-09-05,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
661,SRV-005,2025-09-05,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
662,SRV-006,2025-09-05,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
663,SRV-007,2025-09-05,100.0,1440,0,False,Notification Service,low,99.0,2025-09
664,SRV-008,2025-09-05,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
665,SRV-001,2025-09-06,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
666,SRV-002,2025-09-06,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
667,SRV-003,2025-09-06,100.0,1440,0,False,EHR,critical,99.9,2025-09
668,SRV-004,2025-09-06,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
669,SRV-005,2025-09-06,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
670,SRV-006,2025-09-06,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
671,SRV-007,2025-09-06,100.0,1440,0,False,Notification Service,low,99.0,2025-09
672,SRV-008,2025-09-06,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
673,SRV-001,2025-09-07,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
674,SRV-002,2025-09-07,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
675,SRV-003,2025-09-07,100.0,1440,0,False,EHR,critical,99.9,2025-09
676,SRV-004,2025-09-07,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
677,SRV-005,2025-09-07,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
678,SRV-006,2025-09-07,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
679,SRV-007,2025-09-07,100.0,1440,0,False,Notification Service,low,99.0,2025-09
680,SRV-008,2025-09-07,97.361,1440,38,True,Authentication Service,critical,99.9,2025-09
681,SRV-001,2025-09-08,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
682,SRV-002,2025-09-08,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
683,SRV-003,2025-09-08,100.0,1440,0,False,EHR,critical,99.9,2025-09
684,SRV-004,2025-09-08,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
685,SRV-005,2025-09-08,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
686,SRV-006,2025-09-08,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
687,SRV-007,2025-09-08,100.0,1440,0,False,Notification Service,low,99.0,2025-09
688,SRV-008,2025-09-08,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
689,SRV-001,2025-09-09,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
690,SRV-002,2025-09-09,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
691,SRV-003,2025-09-09,100.0,1440,0,False,EHR,critical,99.9,2025-09
692,SRV-004,2025-09-09,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
693,SRV-005,2025-09-09,93.472,1440,94,True,Billing Engine,critical,99.9,2025-09
694,SRV-006,2025-09-09,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
695,SRV-007,2025-09-09,100.0,1440,0,False,Notification Service,low,99.0,2025-09
696,SRV-008,2025-09-09,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
697,SRV-001,2025-09-10,93.333,1440,96,True,Patient Portal,standard,99.5,2025-09
698,SRV-002,2025-09-10,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
699,SRV-003,2025-09-10,100.0,1440,0,False,EHR,critical,99.9,2025-09
700,SRV-004,2025-09-10,99.028,1440,14,True,Appointment Scheduling,standard,99.5,2025-09
701,SRV-005,2025-09-10,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
702,SRV-006,2025-09-10,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
703,SRV-007,2025-09-10,100.0,1440,0,False,Notification Service,low,99.0,2025-09
704,SRV-008,2025-09-10,99.167,1440,12,True,Authentication Service,critical,99.9,2025-09
705,SRV-001,2025-09-11,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
706,SRV-002,2025-09-11,95.764,1440,61,True,Claims Processing,critical,99.9,2025-09
707,SRV-003,2025-09-11,100.0,1440,0,False,EHR,critical,99.9,2025-09
708,SRV-004,2025-09-11,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
709,SRV-005,2025-09-11,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
710,SRV-006,2025-09-11,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
711,SRV-007,2025-09-11,100.0,1440,0,False,Notification Service,low,99.0,2025-09
712,SRV-008,2025-09-11,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
713,SRV-001,2025-09-12,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
714,SRV-002,2025-09-12,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
715,SRV-003,2025-09-12,100.0,1440,0,False,EHR,critical,99.9,2025-09
716,SRV-004,2025-09-12,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
717,SRV-005,2025-09-12,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
718,SRV-006,2025-09-12,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
719,SRV-007,2025-09-12,89.306,1440,154,True,Notification Service,low,99.0,2025-09
720,SRV-008,2025-09-12,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
721,SRV-001,2025-09-13,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
722,SRV-002,2025-09-13,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
723,SRV-003,2025-09-13,88.125,1440,171,True,EHR,critical,99.9,2025-09
724,SRV-004,2025-09-13,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
725,SRV-005,2025-09-13,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
726,SRV-006,2025-09-13,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
727,SRV-007,2025-09-13,100.0,1440,0,False,Notification Service,low,99.0,2025-09
728,SRV-008,2025-09-13,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
729,SRV-001,2025-09-14,92.5,1440,108,True,Patient Portal,standard,99.5,2025-09
730,SRV-002,2025-09-14,93.194,1440,98,True,Claims Processing,critical,99.9,2025-09
731,SRV-003,2025-09-14,100.0,1440,0,False,EHR,critical,99.9,2025-09
732,SRV-004,2025-09-14,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
733,SRV-005,2025-09-14,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
734,SRV-006,2025-09-14,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
735,SRV-007,2025-09-14,86.528,1440,194,True,Notification Service,low,99.0,2025-09
736,SRV-008,2025-09-14,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
737,SRV-001,2025-09-15,97.222,1440,40,True,Patient Portal,standard,99.5,2025-09
738,SRV-002,2025-09-15,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
739,SRV-003,2025-09-15,100.0,1440,0,False,EHR,critical,99.9,2025-09
740,SRV-004,2025-09-15,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
741,SRV-005,2025-09-15,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
742,SRV-006,2025-09-15,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
743,SRV-007,2025-09-15,100.0,1440,0,False,Notification Service,low,99.0,2025-09
744,SRV-008,2025-09-15,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
745,SRV-001,2025-09-16,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
746,SRV-002,2025-09-16,93.75,1440,90,True,Claims Processing,critical,99.9,2025-09
747,SRV-003,2025-09-16,100.0,1440,0,False,EHR,critical,99.9,2025-09
748,SRV-004,2025-09-16,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
749,SRV-005,2025-09-16,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
750,SRV-006,2025-09-16,87.083,1440,186,True,Lab Results API,standard,99.5,2025-09
751,SRV-007,2025-09-16,100.0,1440,0,False,Notification Service,low,99.0,2025-09
752,SRV-008,2025-09-16,96.875,1440,45,True,Authentication Service,critical,99.9,2025-09
753,SRV-001,2025-09-17,97.222,1440,40,True,Patient Portal,standard,99.5,2025-09
754,SRV-002,2025-09-17,90.972,1440,130,True,Claims Processing,critical,99.9,2025-09
755,SRV-003,2025-09-17,100.0,1440,0,False,EHR,critical,99.9,2025-09
756,SRV-004,2025-09-17,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
757,SRV-005,2025-09-17,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
758,SRV-006,2025-09-17,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
759,SRV-007,2025-09-17,100.0,1440,0,False,Notification Service,low,99.0,2025-09
760,SRV-008,2025-09-17,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
761,SRV-001,2025-09-18,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
762,SRV-002,2025-09-18,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
763,SRV-003,2025-09-18,97.153,1440,41,True,EHR,critical,99.9,2025-09
764,SRV-004,2025-09-18,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
765,SRV-005,2025-09-18,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
766,SRV-006,2025-09-18,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
767,SRV-007,2025-09-18,100.0,1440,0,False,Notification Service,low,99.0,2025-09
768,SRV-008,2025-09-18,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
769,SRV-001,2025-09-19,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
770,SRV-002,2025-09-19,93.75,1440,90,True,Claims Processing,critical,99.9,2025-09
771,SRV-003,2025-09-19,100.0,1440,0,False,EHR,critical,99.9,2025-09
772,SRV-004,2025-09-19,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
773,SRV-005,2025-09-19,95.486,1440,65,True,Billing Engine,critical,99.9,2025-09
774,SRV-006,2025-09-19,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
775,SRV-007,2025-09-19,100.0,1440,0,False,Notification Service,low,99.0,2025-09
776,SRV-008,2025-09-19,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
777,SRV-001,2025-09-20,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
778,SRV-002,2025-09-20,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
779,SRV-003,2025-09-20,100.0,1440,0,False,EHR,critical,99.9,2025-09
780,SRV-004,2025-09-20,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
781,SRV-005,2025-09-20,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
782,SRV-006,2025-09-20,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
783,SRV-007,2025-09-20,100.0,1440,0,False,Notification Service,low,99.0,2025-09
784,SRV-008,2025-09-20,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
785,SRV-001,2025-09-21,98.611,1440,20,True,Patient Portal,standard,99.5,2025-09
786,SRV-002,2025-09-21,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
787,SRV-003,2025-09-21,100.0,1440,0,False,EHR,critical,99.9,2025-09
788,SRV-004,2025-09-21,97.014,1440,43,True,Appointment Scheduling,standard,99.5,2025-09
789,SRV-005,2025-09-21,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
790,SRV-006,2025-09-21,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
791,SRV-007,2025-09-21,100.0,1440,0,False,Notification Service,low,99.0,2025-09
792,SRV-008,2025-09-21,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
793,SRV-001,2025-09-22,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
794,SRV-002,2025-09-22,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
795,SRV-003,2025-09-22,100.0,1440,0,False,EHR,critical,99.9,2025-09
796,SRV-004,2025-09-22,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
797,SRV-005,2025-09-22,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
798,SRV-006,2025-09-22,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
799,SRV-007,2025-09-22,100.0,1440,0,False,Notification Service,low,99.0,2025-09
800,SRV-008,2025-09-22,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
801,SRV-001,2025-09-23,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
802,SRV-002,2025-09-23,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
803,SRV-003,2025-09-23,100.0,1440,0,False,EHR,critical,99.9,2025-09
804,SRV-004,2025-09-23,97.153,1440,41,True,Appointment Scheduling,standard,99.5,2025-09
805,SRV-005,2025-09-23,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
806,SRV-006,2025-09-23,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
807,SRV-007,2025-09-23,100.0,1440,0,False,Notification Service,low,99.0,2025-09
808,SRV-008,2025-09-23,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
809,SRV-001,2025-09-24,96.875,1440,45,True,Patient Portal,standard,99.5,2025-09
810,SRV-002,2025-09-24,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
811,SRV-003,2025-09-24,100.0,1440,0,False,EHR,critical,99.9,2025-09
812,SRV-004,2025-09-24,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
813,SRV-005,2025-09-24,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
814,SRV-006,2025-09-24,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
815,SRV-007,2025-09-24,95.486,1440,65,True,Notification Service,low,99.0,2025-09
816,SRV-008,2025-09-24,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
817,SRV-001,2025-09-25,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
818,SRV-002,2025-09-25,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
819,SRV-003,2025-09-25,100.0,1440,0,False,EHR,critical,99.9,2025-09
820,SRV-004,2025-09-25,87.778,1440,176,True,Appointment Scheduling,standard,99.5,2025-09
821,SRV-005,2025-09-25,96.875,1440,45,True,Billing Engine,critical,99.9,2025-09
822,SRV-006,2025-09-25,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
823,SRV-007,2025-09-25,100.0,1440,0,False,Notification Service,low,99.0,2025-09
824,SRV-008,2025-09-25,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
825,SRV-001,2025-09-26,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
826,SRV-002,2025-09-26,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
827,SRV-003,2025-09-26,100.0,1440,0,False,EHR,critical,99.9,2025-09
828,SRV-004,2025-09-26,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
829,SRV-005,2025-09-26,99.583,1440,6,True,Billing Engine,critical,99.9,2025-09
830,SRV-006,2025-09-26,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
831,SRV-007,2025-09-26,100.0,1440,0,False,Notification Service,low,99.0,2025-09
832,SRV-008,2025-09-26,95.139,1440,70,True,Authentication Service,critical,99.9,2025-09
833,SRV-001,2025-09-27,90.208,1440,141,True,Patient Portal,standard,99.5,2025-09
834,SRV-002,2025-09-27,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
835,SRV-003,2025-09-27,100.0,1440,0,False,EHR,critical,99.9,2025-09
836,SRV-004,2025-09-27,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
837,SRV-005,2025-09-27,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
838,SRV-006,2025-09-27,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
839,SRV-007,2025-09-27,100.0,1440,0,False,Notification Service,low,99.0,2025-09
840,SRV-008,2025-09-27,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
841,SRV-001,2025-09-28,100.0,1440,0,False,Patient Portal,standard,99.5,2025-09
842,SRV-002,2025-09-28,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
843,SRV-003,2025-09-28,100.0,1440,0,False,EHR,critical,99.9,2025-09
844,SRV-004,2025-09-28,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-09
845,SRV-005,2025-09-28,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
846,SRV-006,2025-09-28,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
847,SRV-007,2025-09-28,84.167,1440,228,True,Notification Service,low,99.0,2025-09
848,SRV-008,2025-09-28,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
849,SRV-001,2025-09-29,91.597,1440,121,True,Patient Portal,standard,99.5,2025-09
850,SRV-002,2025-09-29,100.0,1440,0,False,Claims Processing,critical,99.9,2025-09
851,SRV-003,2025-09-29,100.0,1440,0,False,EHR,critical,99.9,2025-09
852,SRV-004,2025-09-29,98.958,1440,15,True,Appointment Scheduling,standard,99.5,2025-09
853,SRV-005,2025-09-29,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
854,SRV-006,2025-09-29,100.0,1440,0,False,Lab Results API,standard,99.5,2025-09
855,SRV-007,2025-09-29,83.819,1440,233,True,Notification Service,low,99.0,2025-09
856,SRV-008,2025-09-29,100.0,1440,0,False,Authentication Service,critical,99.9,2025-09
857,SRV-001,2025-09-30,96.667,1440,48,True,Patient Portal,standard,99.5,2025-09
858,SRV-002,2025-09-30,94.306,1440,82,True,Claims Processing,critical,99.9,2025-09
859,SRV-003,2025-09-30,100.0,1440,0,False,EHR,critical,99.9,2025-09
860,SRV-004,2025-09-30,97.361,1440,38,True,Appointment Scheduling,standard,99.5,2025-09
861,SRV-005,2025-09-30,100.0,1440,0,False,Billing Engine,critical,99.9,2025-09
862,SRV-006,2025-09-30,97.708,1440,33,True,Lab Results API,standard,99.5,2025-09
863,SRV-007,2025-09-30,100.0,1440,0,False,Notification Service,low,99.0,2025-09
864,SRV-008,2025-09-30,90.417,1440,138,True,Authentication Service,critical,99.9,2025-09
865,SRV-001,2025-10-01,100.0,1440,0,False,Patient Portal,standard,99.5,2025-10
866,SRV-002,2025-10-01,100.0,1440,0,False,Claims Processing,critical,99.9,2025-10
867,SRV-003,2025-10-01,100.0,1440,0,False,EHR,critical,99.9,2025-10
868,SRV-004,2025-10-01,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-10
869,SRV-005,2025-10-01,100.0,1440,0,False,Billing Engine,critical,99.9,2025-10
870,SRV-006,2025-10-01,98.75,1440,18,True,Lab Results API,standard,99.5,2025-10
871,SRV-007,2025-10-01,100.0,1440,0,False,Notification Service,low,99.0,2025-10
872,SRV-008,2025-10-01,100.0,1440,0,False,Authentication Service,critical,99.9,2025-10
873,SRV-001,2025-10-02,100.0,1440,0,False,Patient Portal,standard,99.5,2025-10
874,SRV-002,2025-10-02,100.0,1440,0,False,Claims Processing,critical,99.9,2025-10
875,SRV-003,2025-10-02,100.0,1440,0,False,EHR,critical,99.9,2025-10
876,SRV-004,2025-10-02,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-10
877,SRV-005,2025-10-02,100.0,1440,0,False,Billing Engine,critical,99.9,2025-10
878,SRV-006,2025-10-02,100.0,1440,0,False,Lab Results API,standard,99.5,2025-10
879,SRV-007,2025-10-02,100.0,1440,0,False,Notification Service,low,99.0,2025-10
880,SRV-008,2025-10-02,100.0,1440,0,False,Authentication Service,critical,99.9,2025-10
881,SRV-001,2025-10-03,100.0,1440,0,False,Patient Portal,standard,99.5,2025-10
882,SRV-002,2025-10-03,100.0,1440,0,False,Claims Processing,critical,99.9,2025-10
883,SRV-003,2025-10-03,100.0,1440,0,False,EHR,critical,99.9,2025-10
884,SRV-004,2025-10-03,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-10
885,SRV-005,2025-10-03,100.0,1440,0,False,Billing Engine,critical,99.9,2025-10
886,SRV-006,2025-10-03,100.0,1440,0,False,Lab Results API,standard,99.5,2025-10
887,SRV-007,2025-10-03,100.0,1440,0,False,Notification Service,low,99.0,2025-10
888,SRV-008,2025-10-03,100.0,1440,0,False,Authentication Service,critical,99.9,2025-10
889,SRV-001,2025-10-04,100.0,1440,0,False,Patient Portal,standard,99.5,2025-10
890,SRV-002,2025-10-04,100.0,1440,0,False,Claims Processing,critical,99.9,2025-10
891,SRV-003,2025-10-04,100.0,1440,0,False,EHR,critical,99.9,2025-10
892,SRV-004,2025-10-04,100.0,1440,0,False,Appointment Scheduling,standard,99.5,2025-10
893,SRV-005,2025-10-04,100.0,1440,0,False,Billing Engine,critical,99.9,2025-10
894,SRV-006,2025-10-04,97.847,1440,31,True,Lab Results API,standard,99.5,2025-10
895,SRV-007,2025-10-04,100.0,1440,0,False,Notification Service,low,99.0,2025-10
896,SRV-008,2025-10-04,100.0,1440,0,False,Authentication Service,critical,99.9,2025-10
897,SRV-001,2025-10-05,100.0,1440,0,False,Patient Portal,standard,99.5,2025-10
898,SRV-002,2025-10-05,100.0,1440,0,False,Claims Processing,critical,99.9,2025-10
899,SRV-003,2025-10-05,100.0,1440,0,False,EHR,critical,99.9,2025-10
900,SRV-004,2025-10-05,97.222,1440,40,True,Appointment Scheduling,standard,99.5,2025-10
901,SRV-005,2025-10-05,100.0,1440,0,False,Billing Engine,critical,99.9,2025-10
902,SRV-006,2025-10-05,100.0,1440,0,False,Lab Results API,standard,99.5,2025-10
903,SRV-007,2025-10-05,100.0,1440,0,False,Notification Service,low,99.0,2025-10
904,SRV-008,2025-10-05,100.0,1440,0,False,Authentication Service,critical,99.9,2025-10
905,SRV-001,2025-10-06,100.0,1440,0,False,Patient Portal,standard,99.5,2025-10
906,SRV-002,2025-10-06,100.0,1440,0,False,Claims Processing,critical,99.9,2025-10
